ID,label,Unnamed: 2
7mr4ti,Rendang,
azy37j,Ayam Goreng,
rh75yd,Bakso,
zbicqn,Nasi Goreng,
gz8kgf,Ayam Goreng,
26trmn,Sate Padang,
7fada4,Ayam Pop,
v0y3lj,Ayam Goreng,
p5p4a1,Gudeg,
e977kj,Sate Padang,
37cfd7,Pempek,
oc0rma,Rendang,
wil2hv,Ayam Goreng,
vc3jpc,Ayam Goreng,
ca4gpt,Rendang,
hjtspr,Pempek,
33cxwk,Ayam Goreng,
sewonc,Sate Padang,
mjur5x,Ayam Bakar,
3uv7p0,Rawon,
pboqzl,Rendang,
ek69qu,Rendang,
y2pnm8,Ayam Goreng,
fnh5nu,Ayam Goreng,
3y092h,Bakso,
29u1i4,Rendang,
u3cy0o,Rendang,
x5fovl,Ayam Bakar,
abuqk6,Sate Padang,
zz32g5,Sate Madura,
u97zde,Gudeg,
wzjkug,Ayam Goreng,
cbgbf5,Sate Padang,
q8br2a,Bakso,
f61m2v,Rendang,
7mxd2g,Gado Gado,
tjpfaw,Sate Padang,
xbt2hc,Sate Madura,
2r8ivm,Bakso,
3109ey,Rawon,
ruz1ez,Rendang,
xpg696,Nasi Goreng,
i3o8ay,Gudeg,
gtg56e,Gado Gado,
nqexl4,Coto Makassar,
1tlhl9,Rendang,
ftiarv,Bakso,
dnsn98,Rendang,
yg8xoo,Gado Gado,
o4f8x9,Nasi Goreng,
owsc78,Sate Padang,
0us23t,Sate Padang,
a2lntp,Coto Makassar,
q27xsf,Bakso,
pdrrsd,Gado Gado,
1ndckz,Sate Madura,
tioqcd,Sate Madura,
0y1jas,Bakso,
zm7mdw,Rendang,
4obic5,Rendang,
mbahk2,Sate Padang,
ob21vt,Ayam Pop,
vx80ng,Nasi Goreng,
fr0gfv,Ayam Pop,
vw34ya,Ayam Goreng,
b6qbd8,Sate Padang,
pvm65g,Sate Padang,
rt69me,Sate Padang,
ts1th6,Gado Gado,
mzqve5,Rendang,
5ytesw,Sate Madura,
gw9qoq,Sate Madura,
pz7po2,Coto Makassar,
fm036g,Bakso,
3iabnu,Ayam Goreng,
h5jsaz,Rendang,
bxm43j,Coto Makassar,
li3p9g,Sate Padang,
wut5m4,Rendang,
d7q6lb,Rendang,
p2bphv,Bakso,
2vdc6c,Sate Padang,
13ih63,Rawon,
yj2m51,Sate Madura,
tnprlv,Nasi Goreng,
vrc52i,Bakso,
tljc4t,Nasi Goreng,
xukp6y,Gudeg,
jgfc52,Rendang,
l7fms7,Rawon,
ox0yiz,Rendang,
yzqjn8,Ayam Pop,
nnpwcr,Gudeg,
7l8n2k,Bakso,
ryjgte,Ayam Goreng,
r7kz07,Bakso,
lu7ynn,Rawon,
e7ahro,Sate Madura,
rx0834,Sate Madura,
gvnh1u,Sate Padang,
wumg1o,Nasi Goreng,
tk7jxw,Sate Padang,
yabotd,Rendang,
6a4jwj,Sate Padang,
7ufolm,Pempek,
thrv5n,Bakso,
r65iww,Gado Gado,
fbrafs,Ayam Goreng,
kgw9ao,Rendang,
048og7,Rendang,
ts97by,Nasi Goreng,
t2rvsa,Sate Madura,
2cwt10,Ayam Bakar,
muuk4r,Sate Madura,
9sgoc9,Ayam Bakar,
l7ejek,Nasi Goreng,
ga2z5m,Bakso,
6b7jc8,Sate Madura,
j5jd2u,Coto Makassar,
hop7y8,Ayam Bakar,
o8mwvo,Sate Padang,
rw0ias,Bakso,
axw831,Gado Gado,
wdbc4w,Ayam Bakar,
ryz1ks,Sate Padang,
e7y9g9,Sate Padang,
eta4tn,Nasi Goreng,
jt37rt,Ayam Goreng,
uxv32o,Gudeg,
5ezqbz,Sate Madura,
wo3ub2,Rawon,
3to92v,Ayam Goreng,
78x89j,Nasi Goreng,
mxbxb7,Sate Madura,
9rry5c,Rendang,
jk6c94,Ayam Goreng,
5oxvrn,Rawon,
o65cii,Gudeg,
mto2w1,Coto Makassar,
4g847w,Bakso,
iedvhk,Bakso,
qoj6gt,Sate Padang,
6s3ikx,Nasi Goreng,
b0n8x8,Nasi Goreng,
aplchi,Ayam Bakar,
ov70a0,Bakso,
j7mqis,Ayam Goreng,
lzp0tt,Ayam Goreng,
wdq8pq,Rendang,
hg1bqt,Nasi Goreng,
iquz3k,Gado Gado,
waa5bk,Bakso,
fj3mqv,Bakso,
wtwx1s,Nasi Goreng,
npigty,Sate Padang,
vvyf69,Nasi Goreng,
yb4pfg,Sate Padang,
utribh,Ayam Goreng,
cw74im,Coto Makassar,
qy6tx2,Ayam Goreng,
fmiv5q,Ayam Pop,
kchj9q,Rendang,
ol6bsi,Gudeg,
qg0f1a,Gado Gado,
0lcdx5,Sate Padang,
o8xvab,Sate Madura,
qb6cjs,Sate Padang,
v9fnft,Pempek,
0n53jf,Rendang,
06zjn6,Sate Padang,
wwau5z,Gudeg,
ggd5b9,Bakso,
6sovr1,Gudeg,
o1345q,Ayam Goreng,
5uohss,Ayam Goreng,
mt1760,Bakso,
08frq3,Coto Makassar,
zi0bd3,Gado Gado,
8ekyw1,Ayam Goreng,
oyr468,Ayam Pop,
4iupjn,Ayam Goreng,
jmgp9d,Sate Padang,
48lu0c,Bakso,
q7izrp,Rendang,
c61e9f,Rendang,
1zte6j,Ayam Betutu,
596dfw,Sate Madura,
bdf0vg,Gado Gado,
lklwlp,Bakso,
wdarkr,Bakso,
0ytkds,Coto Makassar,
rzjgyy,Gado Gado,
0j943c,Ayam Pop,
6w9wl7,Rendang,
k7bdxq,Bakso,
3pomxg,Bakso,
e2a2k9,Ayam Betutu,
ij64jd,Rendang,
w6h2g0,Sate Madura,
26we8e,Ayam Goreng,
m11ml4,Nasi Goreng,
3qenil,Ayam Bakar,
7v0zu4,Bakso,
me0idp,Rendang,
fmuycf,Rawon,
0awfz8,Ayam Goreng,
qswiim,Nasi Goreng,
dmkugg,Bakso,
legvj6,Bakso,
8sv8ex,Ayam Goreng,
zar2dz,Bakso,
n0tigm,Ayam Goreng,
pq4331,Rawon,
xbn4kv,Ayam Goreng,
sp0zel,Bakso,
3iypzq,Ayam Goreng,
pet7zm,Gudeg,
lfypnn,Gudeg,
p624t2,Bakso,
lhlvz0,Ayam Goreng,
661du7,Rendang,
ml2a57,Gado Gado,
msy2ss,Rendang,
ysz8wk,Bakso,
gm0f1z,Rendang,
mcvwki,Rendang,
gi6bjf,Nasi Goreng,
t5mnio,Ayam Bakar,
ai9tfy,Sate Padang,
zcshoi,Sate Padang,
12h6gu,Nasi Goreng,
swgzia,Bakso,
xleanz,Gudeg,
nyedqa,Ayam Goreng,
8vajyf,Gudeg,
jd808i,Ayam Goreng,
6fpfd3,Gado Gado,
pdh2bg,Bakso,
64pp0h,Bakso,
kgegj7,Pempek,
rired6,Bakso,
gkbth8,Bakso,
dkcsud,Nasi Goreng,
mkxia1,Ayam Goreng,
atxaiq,Ayam Bakar,
fjfvu0,Nasi Goreng,
s6chsu,Sate Padang,
h9rib9,Rendang,
mg0gmg,Rendang,
23id6p,Gado Gado,
65ek4l,Gado Gado,
d7zuk0,Gado Gado,
8c7uvj,Bakso,
t52hy0,Gado Gado,
vpmim8,Nasi Goreng,
d6t7dl,Sate Madura,
dxb1tv,Ayam Goreng,
d42ds9,Rendang,
ulm5cw,Ayam Goreng,
ms4hnx,Ayam Pop,
oemxa4,Rendang,
geyu6d,Bakso,
xf8pf8,Gudeg,
